date,513500.SS,511010.SS,518880.SS,MONEY
2025-01-27,2.196,141.496,6.202,123.48057831118473
2025-02-05,2.192,141.459,6.439,123.49028202526755
2025-02-06,2.198,141.594,6.402,123.49998650191617
2025-02-07,2.192,141.511,6.42,123.50969174119052
2025-02-10,2.187,141.281,6.518,123.51939774315055
2025-02-11,2.183,141.248,6.584,123.52910450785618
2025-02-12,2.175,141.25,6.538,123.53881203536734
2025-02-13,2.172,141.227,6.57,123.548520325744
2025-02-14,2.173,140.926,6.605,123.55822937904608
2025-02-17,2.17,140.832,6.494,123.56793919533357
2025-02-18,2.185,140.637,6.555,123.5776497746664
2025-02-19,2.176,140.817,6.598,123.58736111710454
2025-02-20,2.174,140.583,6.619,123.59707322270796
2025-02-21,2.154,140.45,6.568,123.60678609153665
2025-02-24,2.125,140.064,6.581,123.61649972365056
2025-02-25,2.094,140.253,6.582,123.62621411910969
2025-02-26,2.091,140.265,6.519,123.63592927797403
2025-02-27,2.084,140.207,6.492,123.64564520030356
2025-02-28,2.032,140.254,6.444,123.65536188615829
2025-03-03,2.07,140.6,6.451,123.66507933559821
2025-03-04,2.031,140.594,6.499,123.67479754868332
2025-03-05,2.024,140.546,6.547,123.68451652547364
2025-03-06,2.025,140.417,6.535,123.6942362660292
2025-03-07,2.001,140.137,6.526,123.70395677040999
2025-03-10,1.999,139.905,6.544,123.71367803867606
2025-03-11,1.949,139.581,6.505,123.72340007088744
2025-03-12,1.938,140.073,6.526,123.73312286710416
2025-03-13,1.932,140.091,6.575,123.74284642738625
2025-03-14,1.93,140.066,6.673,123.75257075179377
2025-03-17,1.929,139.779,6.677,123.76229584038676
2025-03-18,1.948,139.88,6.727,123.77202169322526
2025-03-19,1.933,139.792,6.8,123.78174831036934
2025-03-20,1.981,139.965,6.807,123.79147569187907
2025-03-21,1.973,139.912,6.774,123.80120383781451
2025-03-24,1.999,139.844,6.78,123.81093274823574
2025-03-25,2.017,140.017,6.774,123.82066242320283
2025-03-26,2.011,140.176,6.795,123.83039286277587
2025-03-27,1.983,140.227,6.812,123.84012406701493
2025-03-28,1.963,140.197,6.938,123.84985603598011
2025-03-31,1.907,140.187,7.012,123.8595887697315
2025-04-01,1.937,140.18,7.056,123.86932226832921
2025-04-02,1.937,140.282,7.029,123.87905653183334
2025-04-03,1.897,140.794,7.094,123.88879156030401
2025-04-07,1.707,141.217,6.877,123.89852735380133
2025-04-08,1.776,141.103,6.925,123.90826391238541
2025-04-09,1.722,141.184,7.012,123.91800123611638
2025-04-10,1.886,141.318,7.164,123.92773932505438
2025-04-11,1.841,141.365,7.273,123.93747817925953
2025-04-14,1.872,141.243,7.327,123.94721779879197
2025-04-15,1.865,141.246,7.325,123.95695818371185
2025-04-16,1.842,141.364,7.503,123.96669933407931
2025-04-17,1.835,141.276,7.565,123.9764412499545
2025-04-18,1.829,141.217,7.583,123.98618393139759
2025-04-21,1.806,141.099,7.724,123.99592737846874
2025-04-22,1.803,141.15,7.982,124.00567159122811
2025-04-23,1.855,141.021,7.5,124.01541656973588
2025-04-24,1.846,140.903,7.582,124.02516231405221
2025-04-25,1.895,141.029,7.53,124.03490882423729
2025-04-28,1.901,140.991,7.465,124.04465610035132
2025-04-29,1.897,141.176,7.517,124.05440414245447
2025-04-30,1.9,141.283,7.471,124.06415295060695
2025-05-06,1.918,141.208,7.612,124.07390252486896
2025-05-07,1.922,141.17,7.671,124.08365286530068
2025-05-08,1.94,141.45,7.557,124.09340397196235
2025-05-09,1.942,141.41,7.531,124.10315584491416
2025-05-12,1.963,141.345,7.376,124.11290848421633
2025-05-13,1.977,141.251,7.332,124.1226618899291
2025-05-14,2.013,141.135,7.277,124.13241606211271
2025-05-15,1.999,141.037,7.062,124.14217100082736
2025-05-16,2.012,140.943,7.177,124.15192670613331
2025-05-19,2.006,141.012,7.222,124.1616831780908
2025-05-20,2.025,141.059,7.209,124.17144041676006
2025-05-21,2.01,141.044,7.439,124.18119842220136
2025-05-22,1.989,141.043,7.45,124.19095719447496
2025-05-23,1.986,141.149,7.454,124.2007167336411
2025-05-26,1.991,141.146,7.425,124.21047703976006
2025-05-27,1.997,141.094,7.366,124.22023811289212
2025-05-28,2.012,141.101,7.375,124.22999995309755
2025-05-29,2.032,140.943,7.3,124.23976256043662
2025-05-30,2.004,141.076,7.369,124.24952593496961
2025-06-03,2.01,141.069,7.478,124.25929007675683
2025-06-04,2.029,141.159,7.474,124.26905498585856
2025-06-05,2.025,141.226,7.483,124.27882066233511
2025-06-06,2.024,141.341,7.481,124.28858710624678
2025-06-09,2.035,141.39,7.4,124.29835431765387
2025-06-10,2.036,141.406,7.405,124.30812229661672
2025-06-11,2.046,141.399,7.428,124.31789104319562
2025-06-12,2.04,141.369,7.497,124.3276605574509
2025-06-13,2.023,141.398,7.588,124.33743083944289
2025-06-16,2.038,141.429,7.563,124.34720188923193
2025-06-17,2.038,141.583,7.499,124.35697370687835
2025-06-18,2.035,141.599,7.503,124.36674629244249
2025-06-19,2.025,141.605,7.465,124.3765196459847
2025-06-20,2.027,141.63,7.436,124.38629376756533
2025-06-23,2.025,141.601,7.464,124.39606865724474
2025-06-24,2.061,141.548,7.372,124.40584431508329
2025-06-25,2.065,141.512,7.392,124.41562074114134
2025-06-26,2.071,141.55,7.405,124.42539793547927
2025-06-27,2.091,141.645,7.326,124.43517589815744
2025-06-30,2.102,141.581,7.314,124.44495462923625
2025-07-01,2.096,141.631,7.397,124.45473412877607
2025-07-02,2.11,141.711,7.394,124.46451439683729
2025-07-03,2.114,141.729,7.445,124.47429543348031
2025-07-04,2.125,141.762,7.407,124.48407723876552
2025-07-07,2.121,141.741,7.355,124.49385981275334
2025-07-08,2.121,141.631,7.398,124.50364315550418
2025-07-09,2.113,141.629,7.314,124.51342726707843
2025-07-10,2.121,141.537,7.371,124.52321214753653
2025-07-11,2.124,141.499,7.376,124.53299779693889
2025-07-14,2.107,141.427,7.44,124.54278421534593
2025-07-15,2.131,141.567,7.436,124.5525714028181
2025-07-16,2.115,141.576,7.402,124.56235935941584
2025-07-17,2.131,141.568,7.397,124.57214808519957
2025-07-18,2.143,141.556,7.403,124.58193758022975
2025-07-21,2.14,141.469,7.446,124.59172784456683
2025-07-22,2.136,141.395,7.474,124.60151887827126
2025-07-23,2.144,141.341,7.548,124.61131068140351
2025-07-24,2.153,141.074,7.424,124.62110325402404
2025-07-25,2.164,141.105,7.409,124.63089659619331
2025-07-28,2.185,141.238,7.388,124.64069070797181
2025-07-29,2.184,141.064,7.363,124.65048558942003
2025-07-30,2.18,141.203,7.377,124.66028124059844
2025-07-31,2.202,141.313,7.35,124.67007766156752
2025-08-01,2.172,141.321,7.352,124.67987485238777
2025-08-04,2.148,141.293,7.446,124.6896728131197
2025-08-05,2.187,141.337,7.455,124.6994715438238
2025-08-06,2.174,141.351,7.468,124.7092710445606
2025-08-07,2.174,141.451,7.484,124.71907131539058
2025-08-08,2.174,141.508,7.508,124.72887235637428
2025-08-11,2.192,141.341,7.429,124.73867416757221
2025-08-12,2.187,141.313,7.399,124.74847674904491
2025-08-13,2.204,141.411,7.415,124.75828010085291
2025-08-14,2.203,141.358,7.424,124.76808422305675
2025-08-15,2.217,141.345,7.401,124.77788911571695
2025-08-18,2.203,141.047,7.413,124.78769477889406
2025-08-19,2.197,141.058,7.391,124.79750121264865
2025-08-20,2.185,140.996,7.374,124.80730841704128
2025-08-21,2.183,141.058,7.394,124.8171163921325
2025-08-22,2.17,141.021,7.378,124.82692513798287
2025-08-25,2.2,141.14,7.427,124.83673465465296
2025-08-26,2.191,141.146,7.449,124.84654494220335
2025-08-27,2.206,141.184,7.45,124.85635600069462
2025-08-28,2.194,141.116,7.468,124.86616783018735
2025-08-29,2.195,141.148,7.486,124.87598043074213
2025-09-01,2.185,141.259,7.647,124.88579380241956
2025-09-02,2.187,141.257,7.67,124.89560794528023
2025-09-03,2.177,141.402,7.768,124.90542285938476
2025-09-04,2.189,141.488,7.75,124.91523854479372
2025-09-05,2.204,141.279,7.775,124.92505500156777
2025-09-08,2.195,141.251,7.847,124.93487222976749
2025-09-09,2.198,141.231,7.966,124.94469022945353
2025-09-10,2.207,141.155,7.947,124.9545090006865
2025-09-11,2.21,141.256,7.923,124.96432854352705
2025-09-12,2.222,141.301,7.954,124.97414885803579
2025-09-15,2.229,141.39,7.931,124.98396994427338
2025-09-16,2.238,141.475,8.032,124.99379180230046
2025-09-17,2.23,141.632,7.964,125.00361443217768
2025-09-18,2.241,141.54,7.862,125.01343783396571
2025-09-19,2.252,141.385,7.898,125.0232620077252
2025-09-22,2.269,141.497,8.048,125.0330869535168
2025-09-23,2.288,139.922,8.143,125.04291267140121
2025-09-24,2.28,139.804,8.19,125.05273916143908
2025-09-25,2.27,139.752,8.146,125.0625664236911
2025-09-26,2.265,139.856,8.16,125.07239445821796
2025-09-29,2.281,139.821,8.259,125.08222326508034
2025-09-30,2.284,140.028,8.339,125.09205284433894
2025-10-09,2.322,140.123,8.729,125.10188319605444
2025-10-10,2.329,140.093,8.602,125.11171432028758
2025-10-13,2.294,140.134,8.859,125.12154621709904
2025-10-14,2.263,140.181,8.976,125.13137888654954
2025-10-15,2.289,140.14,9.187,125.1412123286998
2025-10-16,2.285,140.146,9.244,125.15104654361053
2025-10-17,2.263,140.246,9.568,125.16088153134248
2025-10-20,2.321,140.122,9.268,125.17071729195636
2025-10-21,2.326,140.142,9.49,125.18055382551293
2025-10-22,2.348,140.168,9.101,125.19039113207292
2025-10-23,2.352,140.128,8.994,125.20022921169706
2025-10-24,2.36,140.119,8.95,125.21006806444613
2025-10-27,2.415,140.166,8.914,125.21990769038088
2025-10-28,2.421,140.445,8.597,125.22974808956205
2025-10-29,2.468,140.561,8.692,125.23958926205042
2025-10-30,2.473,140.674,8.704,125.24943120790675
2025-10-31,2.454,140.69,8.794,125.25927392719184
2025-11-03,2.479,140.628,8.797,125.26911741996645
2025-11-04,2.415,140.621,8.737,125.27896168629137
2025-11-05,2.388,140.626,8.706,125.28880672622738
2025-11-06,2.389,140.56,8.755,125.29865253983529
2025-11-07,2.384,140.589,8.793,125.30849912717589
2025-11-10,2.424,140.585,8.936,125.31834648830998
2025-11-11,2.43,140.602,9.062,125.32819462329839
2025-11-12,2.463,140.66,9.029,125.3380435322019
2025-11-13,2.488,140.604,9.175,125.34789321508134
2025-11-14,2.448,140.587,9.096,125.35774367199755
2025-11-17,2.454,140.613,8.882,125.36759490301134
2025-11-18,2.399,140.621,8.777,125.37744690818354
2025-11-19,2.359,140.579,8.954,125.38729968757501
2025-11-20,2.413,140.652,8.903,125.39715324124657
2025-11-21,2.355,140.614,8.828,125.40700756925908
2025-11-24,2.39,140.63,8.857,125.41686267167337
2025-11-25,2.404,140.633,9.01,125.42671854855033
2025-11-26,2.447,140.481,9.011,125.4365751999508
2025-11-27,2.433,140.473,9.01,125.44643262593564
2025-11-28,2.463,140.528,9.067,125.45629082656573
2025-12-01,2.46,140.575,9.161,125.46614980190195
2025-12-02,2.46,140.54,9.112,125.47600955200517
2025-12-03,2.469,140.552,9.096,125.48587007693628
2025-12-04,2.461,140.411,9.064,125.49573137675617
2025-12-05,2.451,140.483,9.136,125.50559345152573
2025-12-08,2.444,140.468,9.11,125.51545630130586
2025-12-09,2.42,140.545,9.046,125.52531992615748
2025-12-10,2.443,140.566,9.095,125.53518432614148
2025-12-11,2.432,140.66,9.11,125.54504950131877
2025-12-12,2.453,140.621,9.227,125.55491545175029
2025-12-15,2.447,140.562,9.351,125.56478217749695
2025-12-16,2.42,140.536,9.24,125.57464967861968
2025-12-17,2.435,140.629,9.31,125.58451795517942
2025-12-18,2.426,140.713,9.318,125.5943870072371
2025-12-19,2.451,140.787,9.313,125.60425683485366
2025-12-22,2.456,139.49276733398438,9.51099967956543,125.61412743809005
2025-12-23,2.447,140.952,9.638999938964844,125.62399881700722
2025-12-24,2.455,139.6702117919922,9.642000198364258,125.63387097166613
2025-12-25,2.458,139.6236114501953,9.566,125.64374390212774
2025-12-26,2.461,140.285,9.649999618530272,125.65361760845302
2025-12-29,2.447,139.54713439941406,9.562999725341797,125.66349209070295
2025-12-30,2.439,139.52423095703125,9.363,125.67336734893848
2025-12-31,2.432,140.096,9.300999641418455,125.68324338322061
2026-01-05,2.468,139.39674377441406,9.494999885559082,125.69312019361033
2026-01-06,2.467,139.29217529296875,9.57699966430664,125.70299778016862
2026-01-07,2.465,139.21548461914062,9.517999649047852,125.71287614295646
2026-01-08,2.458,139.33599853515625,9.51099967956543,125.72275528203488
2026-01-09,2.46,139.32504272460938,9.592000007629396,125.73263519746487
2026-01-12,2.458,139.39376831054688,9.777000427246094,125.74251588930744
2026-01-13,2.46,139.43359375,9.79300022125244,125.75239735762361
2026-01-14,2.452,139.52423095703125,9.92199993133545,125.7622796024744
2026-01-15,2.445,139.57899475097656,9.866999626159668,125.7721626239208
2026-01-16,2.455,139.66864013671875,9.857000350952148,125.7820464220239
2026-01-19,2.441,139.65968322753906,10.005999565124512,125.79193099684468
2026-01-20,2.432,139.74830627441406,10.08199977874756,125.8018163484442
2026-01-21,2.427,139.74533081054688,10.376999855041504,125.81170247688351
2026-01-22,2.459,139.7323760986328,10.340999603271484,125.82158938222365
2026-01-23,2.434,139.77919006347656,10.616999626159668,125.83147706452567
2026-01-26,2.412,139.75230407714844,10.923999786376951,125.84136552385063
2026-01-27,2.424,139.76524353027344,10.934000015258787,125.8512547602596
2026-01-28,2.433,139.7871551513672,11.279999732971191,125.86114477381362
2026-01-29,2.425,139.872802734375,11.904000282287598,125.87103556457379
2026-01-30,2.439,139.85885620117188,11.008999824523926,125.88092713260117
2026-02-02,2.364,139.8618621826172,9.907999992370604,125.89081947795687
2026-02-03,2.375,139.91065979003906,10.42199993133545,125.90071260070194
2026-02-04,2.375,139.89572143554688,10.866999626159668,125.91060650089749
2026-02-05,2.368,139.9793701171875,10.52299976348877,125.92050117860461
2026-02-06,2.326,140.01522827148438,10.357000350952148,125.93039663388441
2026-02-09,2.383,140.1008758544922,10.718999862670898,125.94029286679799
2026-02-10,2.394,140.097900390625,10.668999671936035,125.95018987740646
2026-02-11,2.395,140.16163635253906,10.758000373840332,125.96008766577093
2026-02-12,2.389,140.21939086914062,10.720000267028809,125.96998623195252
2026-02-13,2.382,140.27317810058594,10.574999809265137,125.97988557601236
2026-02-24,2.385,140.2891082763672,10.949999809265137,125.98978569801159
2026-02-25,2.382,140.17356872558594,10.958999633789062,125.99968659801132
2026-02-26,2.384,140.03912353515625,10.913000106811523,126.0095882760727
2026-02-27,2.387,140.12677001953125,10.93299961090088,126.01949073225688
2026-03-02,2.358,140.24728393554688,11.416999816894531,126.02939396662501
2026-03-03,2.367,140.236328125,11.258999824523926,126.03929797923824
2026-03-04,2.338,140.35682678222656,10.979999542236328,126.04920277015772
2026-03-05,2.361,140.29806518554688,10.96399974822998,126.05910833944462
2026-03-06,2.35,140.3339385986328,10.873000144958496,126.0690146871601
2026-03-09,2.294,140.16561889648438,10.868000030517578,126.07892181336535
2026-03-10,2.311,140.17356872558594,10.956000328063965,126.08882971812154
2026-03-11,2.313,140.1636199951172,10.973999977111816,126.09873840148985
2026-03-12,2.318,140.1676025390625,10.937999725341797,126.10864786353147
2026-03-13,2.286,140.20046997070312,10.802000045776367,126.1185581043076
2026-03-16,2.279,140.10684204101562,10.663999557495115,126.12846912387941
2026-03-17,2.283,140.1088409423828,10.63700008392334,126.13838092230813
2026-03-18,2.284,140.24627685546875,10.605999946594238,126.14829349965494
2026-03-19,2.259,140.3219757080078,10.12600040435791,126.15820685598108
2026-03-20,2.244,140.28114318847656,9.895999908447266,126.16812099134775
2026-03-23,2.149,140.22836303710938,8.940999984741211,126.17803590581616
2026-03-24,2.19,140.1925048828125,9.298999786376951,126.18795159944756
2026-03-25,2.213,140.23699951171875,9.640999794006348,126.19786807230317
2026-03-26,2.219,140.29100036621094,9.449999809265137,126.20778532444422
2026-03-27,2.209,140.37600708007812,9.494000434875488,126.21770335593195
2026-03-30,2.171,140.46400451660156,9.656000137329102,126.2276221668276
2026-03-31,2.164,140.46400451660156,9.656000137329102,126.23754175719245
2026-04-01,2.238,140.4770050048828,9.91800022125244,126.24746212708772
2026-04-02,2.206,140.4770050048828,9.91800022125244,126.25738327657469
2026-04-03,2.206,140.4770050048828,9.91800022125244,126.2673052057146
