date,adj_close
2007-10-11,21.7659
2007-10-12,21.6809
2007-10-15,21.6159
2007-10-16,21.6259
2007-10-17,21.7159
2007-10-18,21.9159
2007-10-19,22.0109
2007-10-22,21.9059
2007-10-23,22.0159
2007-10-24,22.1159
2007-10-25,22.1859
2007-10-26,22.2709
2007-10-29,22.3309
2007-10-30,22.2909
2007-10-31,22.3159
2007-11-01,22.2659
2007-11-02,22.4709
2007-11-05,22.4059
2007-11-06,22.4959
2007-11-07,22.7409
2007-11-08,22.8509
2007-11-09,22.9409
2007-11-12,22.9659
2007-11-13,22.7559
2007-11-14,22.8409
2007-11-15,22.8159
2007-11-16,22.8209
2007-11-19,22.9309
2007-11-20,23.0409
2007-11-21,23.1859
2007-11-23,23.1559
2007-11-26,23.3009
2007-11-27,23.1409
2007-11-28,22.9209
2007-11-29,22.9509
2007-11-30,22.7459
2007-12-03,22.8259
2007-12-04,22.9509
2007-12-05,22.6759
2007-12-06,22.6309
2007-12-07,22.5359
2007-12-10,22.5509
2007-12-11,22.7109
2007-12-12,22.5509
2007-12-13,22.4009
2007-12-14,22.0409
2007-12-17,22.0009
2007-12-18,22.0409
2007-12-19,22.0959
2007-12-20,22.0509
2007-12-21,22.0159
2007-12-24,22.0659
2007-12-26,22.1909
2007-12-27,22.3009
2007-12-28,22.4509
2007-12-31,22.6409
2008-01-02,22.8059
2008-01-03,22.8859
2008-01-04,22.9509
2008-01-07,22.8909
2008-01-08,22.8609
2008-01-09,22.7609
2008-01-10,22.9909
2008-01-11,22.9809
2008-01-14,23.2109
2008-01-15,23.1959
2008-01-16,23.0809
2008-01-17,23.0809
2008-01-18,23.1009
2008-01-22,22.9259
2008-01-23,23.0459
2008-01-24,23.1009
2008-01-25,23.0809
2008-01-28,23.1359
2008-01-29,23.1259
2008-01-30,23.2759
2008-01-31,23.2059
2008-02-01,23.2759
2008-02-04,23.2359
2008-02-05,23.0409
2008-02-06,23.0509
2008-02-07,22.8709
2008-02-08,22.9259
2008-02-11,23.0709
2008-02-12,22.9909
2008-02-13,22.9359
2008-02-14,22.9359
2008-02-15,23.0509
2008-02-19,22.9409
2008-02-20,22.9309
2008-02-21,23.0859
2008-02-22,23.2259
2008-02-25,23.0609
2008-02-26,23.2709
2008-02-27,23.5109
2008-02-28,23.7709
2008-02-29,23.9859
2008-03-03,23.9759
2008-03-04,23.9359
2008-03-05,23.9859
2008-03-06,24.1609
2008-03-07,24.1359
2008-03-10,24.1859
2008-03-11,24.0509
2008-03-12,24.5209
2008-03-13,24.6009
2008-03-14,25.1359
2008-03-17,24.9109
2008-03-18,24.8609
2008-03-19,24.6409
2008-03-20,24.4159
2008-03-24,23.9659
2008-03-25,24.5559
2008-03-26,24.7459
2008-03-27,24.7059
2008-03-28,24.7359
2008-03-31,24.7209
2008-04-01,24.3559
2008-04-02,24.3859
2008-04-03,24.3959
2008-04-04,24.5309
2008-04-07,24.4359
2008-04-08,24.4159
2008-04-09,24.4909
2008-04-10,24.4909
2008-04-11,24.6859
2008-04-14,24.6909
2008-04-15,24.4909
2008-04-16,24.6459
2008-04-17,24.3659
2008-04-18,24.1509
2008-04-21,24.2959
2008-04-22,24.4759
2008-04-23,24.4409
2008-04-24,24.0509
2008-04-25,23.5709
2008-04-28,23.8059
2008-04-29,23.7959
2008-04-30,23.9809
2008-05-01,23.5909
2008-05-02,23.5609
2008-05-05,23.7159
2008-05-06,23.7609
2008-05-07,23.6709
2008-05-08,23.7559
2008-05-09,23.9709
2008-05-12,23.9409
2008-05-13,23.7459
2008-05-14,23.6309
2008-05-15,23.4909
2008-05-16,23.6909
2008-05-19,23.6959
2008-05-20,23.9609
2008-05-21,24.0459
2008-05-22,23.8659
2008-05-23,24.0059
2008-05-27,23.8109
2008-05-28,23.6859
2008-05-29,23.3959
2008-05-30,23.4809
2008-06-02,23.5109
2008-06-03,23.3909
2008-06-04,23.3309
2008-06-05,23.3609
2008-06-06,23.5909
2008-06-09,23.2909
2008-06-10,22.8609
2008-06-11,22.9359
2008-06-12,22.3759
2008-06-13,22.5559
2008-06-16,22.6109
2008-06-17,22.7459
2008-06-18,22.8509
2008-06-19,22.7809
2008-06-20,23.1209
2008-06-23,22.9259
2008-06-24,23.1159
2008-06-25,23.1909
2008-06-26,23.4859
2008-06-27,23.5209
2008-06-30,23.2909
2008-07-01,23.2659
2008-07-02,23.5009
2008-07-03,23.3959
2008-07-07,23.4659
2008-07-08,23.2959
2008-07-09,23.6059
2008-07-10,23.5809
2008-07-11,23.6709
2008-07-14,23.8409
2008-07-15,23.9659
2008-07-16,23.8659
2008-07-17,23.6159
2008-07-18,23.5209
2008-07-21,23.6909
2008-07-22,23.5059
2008-07-23,23.3959
2008-07-24,23.4909
2008-07-25,23.4509
2008-07-28,23.6209
2008-07-29,23.4159
2008-07-30,23.6109
2008-07-31,23.6209
2008-08-01,23.5409
2008-08-04,23.5009
2008-08-05,23.4109
2008-08-06,23.2109
2008-08-07,23.2159
2008-08-08,22.7409
2008-08-11,22.4759
2008-08-12,22.7159
2008-08-13,22.6959
2008-08-14,22.5709
2008-08-15,22.2859
2008-08-18,22.4859
2008-08-19,22.5559
2008-08-20,22.4759
2008-08-21,22.6909
2008-08-22,22.5509
2008-08-25,22.6909
2008-08-26,22.5509
2008-08-27,22.4309
2008-08-28,22.4909
2008-08-29,22.3709
2008-09-02,22.2659
2008-09-03,22.2409
2008-09-04,22.0909
2008-09-05,21.9409
2008-09-08,21.8709
2008-09-09,21.9009
2008-09-10,21.6009
2008-09-11,21.5409
2008-09-12,21.7559
2008-09-15,21.9509
2008-09-16,22.0259
2008-09-17,21.4409
2008-09-18,21.2759
2008-09-19,21.8159
2008-09-22,22.1759
2008-09-23,22.3659
2008-09-24,22.4359
2008-09-25,22.6759
2008-09-26,22.3609
2008-09-29,21.5759
2008-09-30,21.6859
2008-10-01,21.7009
2008-10-02,21.7359
2008-10-03,21.7809
2008-10-06,21.9059
2008-10-07,21.3459
2008-10-08,20.3359
2008-10-09,20.3959
2008-10-10,19.7409
2008-10-13,19.7509
2008-10-14,20.2809
2008-10-15,20.9759
2008-10-16,20.3559
2008-10-17,20.9009
2008-10-20,20.8359
2008-10-21,20.6609
2008-10-22,20.2359
2008-10-23,20.3009
2008-10-24,20.0159
2008-10-27,19.8709
2008-10-28,19.8659
2008-10-29,20.2309
2008-10-30,20.4659
2008-10-31,20.3159
2008-11-03,20.1909
2008-11-04,20.4459
2008-11-05,20.5059
2008-11-06,20.4459
2008-11-07,20.5509
2008-11-10,20.4809
2008-11-11,20.2459
2008-11-12,20.2409
2008-11-13,20.4659
2008-11-14,20.4159
2008-11-17,20.3659
2008-11-18,20.2759
2008-11-19,20.1909
2008-11-20,20.3409
2008-11-21,20.2409
2008-11-24,20.7159
2008-11-25,21.0409
2008-11-26,20.9909
2008-11-28,20.8909
2008-12-01,20.9159
2008-12-02,21.0559
2008-12-03,21.0659
2008-12-04,20.9809
2008-12-05,20.8709
2008-12-08,21.1909
2008-12-09,21.1409
2008-12-10,21.1959
2008-12-11,21.6459
2008-12-12,21.6259
2008-12-15,22.0159
2008-12-16,22.8359
2008-12-17,23.4509
2008-12-18,23.2009
2008-12-19,22.9059
2008-12-22,22.9659
2008-12-23,22.9559
2008-12-24,22.9659
2008-12-26,22.9409
2008-12-29,23.0759
2008-12-30,23.1409
2008-12-31,22.9409
2009-01-02,22.7159
2009-01-05,22.3909
2009-01-06,21.8909
2009-01-07,22.2859
2009-01-08,22.5059
2009-01-09,22.3409
2009-01-12,22.1909
2009-01-13,21.9009
2009-01-14,21.8009
2009-01-15,21.8359
2009-01-16,21.9159
2009-01-20,21.4159
2009-01-21,21.4359
2009-01-22,21.4409
2009-01-23,21.3159
2009-01-26,21.2909
2009-01-27,21.5459
2009-01-28,21.6009
2009-01-29,21.4359
2009-01-30,21.1159
2009-02-02,21.1159
2009-02-03,21.2159
2009-02-04,21.0909
2009-02-05,20.9809
2009-02-06,21.0159
2009-02-09,21.1909
2009-02-10,21.1909
2009-02-11,21.2159
2009-02-12,21.1159
2009-02-13,21.0459
2009-02-17,20.5209
2009-02-18,20.4159
2009-02-19,20.3759
2009-02-20,20.8359
2009-02-23,20.6409
2009-02-24,20.6909
2009-02-25,20.4459
2009-02-26,20.3359
2009-02-27,20.2109
2009-03-02,20.0259
2009-03-03,19.8709
2009-03-04,19.9359
2009-03-05,19.9559
2009-03-06,19.8909
2009-03-09,20.0159
2009-03-10,20.0909
2009-03-11,20.4509
2009-03-12,20.6409
2009-03-13,20.6009
2009-03-16,20.6709
2009-03-17,20.6959
2009-03-18,21.5359
2009-03-19,21.8909
2009-03-20,21.7359
2009-03-23,21.9309
2009-03-24,21.4909
2009-03-25,21.7059
2009-03-26,21.6009
2009-03-27,21.3909
2009-03-30,21.2909
2009-03-31,21.3159
2009-04-01,21.3659
2009-04-02,21.4659
2009-04-03,21.5409
2009-04-06,21.3459
2009-04-07,21.2909
2009-04-08,21.2859
2009-04-09,21.0659
2009-04-13,21.4959
2009-04-14,21.5159
2009-04-15,21.4909
2009-04-16,21.3759
2009-04-17,21.1159
2009-04-20,21.0409
2009-04-21,21.1559
2009-04-22,21.1059
2009-04-23,21.4059
2009-04-24,21.6859
2009-04-27,21.2559
2009-04-28,21.6159
2009-04-29,21.6559
2009-04-30,21.5459
2009-05-01,21.6909
2009-05-04,21.8509
2009-05-05,21.8409
2009-05-06,21.9459
2009-05-07,21.7309
2009-05-08,22.1659
2009-05-11,22.1709
2009-05-12,22.1759
2009-05-13,22.2659
2009-05-14,22.3159
2009-05-15,22.0709
2009-05-18,22.2409
2009-05-19,22.2459
2009-05-20,22.6009
2009-05-21,22.7609
2009-05-22,22.8159
2009-05-26,22.7859
2009-05-27,22.6609
2009-05-28,22.5109
2009-05-29,22.9309
2009-06-01,22.9209
2009-06-02,23.0959
2009-06-03,22.8509
2009-06-04,22.8109
2009-06-05,22.2859
2009-06-08,22.3909
2009-06-09,22.6409
2009-06-10,22.3559
2009-06-11,22.6659
2009-06-12,22.6509
2009-06-15,22.3959
2009-06-16,22.4559
2009-06-17,22.6959
2009-06-18,22.5559
2009-06-19,22.6259
2009-06-22,22.5409
2009-06-23,22.8809
2009-06-24,22.7109
2009-06-25,22.8909
2009-06-26,23.0709
2009-06-29,23.0259
2009-06-30,23.0709
2009-07-01,23.1959
2009-07-02,23.0909
2009-07-06,23.1609
2009-07-07,22.9109
2009-07-08,23.0709
2009-07-09,23.2959
2009-07-10,23.2609
2009-07-13,23.2159
2009-07-14,23.1409
2009-07-15,23.2859
2009-07-16,23.3459
2009-07-17,23.2659
2009-07-20,23.3759
2009-07-21,23.4509
2009-07-22,23.5009
2009-07-23,23.3959
2009-07-24,23.5559
2009-07-27,23.5309
2009-07-28,23.5409
2009-07-29,23.4009
2009-07-30,23.3359
2009-07-31,23.9259
2009-08-03,23.9409
2009-08-04,23.8959
2009-08-05,24.0409
2009-08-06,23.8409
2009-08-07,23.5159
2009-08-10,23.4559
2009-08-11,23.4359
2009-08-12,23.6009
2009-08-13,23.6809
2009-08-14,23.7459
2009-08-17,23.6659
2009-08-18,23.6509
2009-08-19,23.8559
2009-08-20,23.9459
2009-08-21,24.0359
2009-08-24,24.0509
2009-08-25,24.0159
2009-08-26,23.9359
2009-08-27,24.1109
2009-08-28,24.0109
2009-08-31,24.1409
2009-09-01,23.8859
2009-09-02,23.9759
2009-09-03,24.0909
2009-09-04,24.2109
2009-09-08,24.5109
2009-09-09,24.5109
2009-09-10,24.4659
2009-09-11,24.6359
2009-09-14,24.8059
2009-09-15,24.8509
2009-09-16,24.9059
2009-09-17,24.9459
2009-09-18,24.8309
2009-09-21,24.5959
2009-09-22,24.9559
2009-09-23,24.8959
2009-09-24,24.6659
2009-09-25,24.8459
2009-09-28,24.9359
2009-09-29,24.8659
2009-09-30,24.9559
2009-10-01,24.8059
2009-10-02,24.9209
2009-10-05,24.9759
2009-10-06,25.0609
2009-10-07,25.1259
2009-10-08,25.3709
2009-10-09,25.0859
2009-10-12,25.2359
2009-10-13,25.2509
2009-10-14,25.3109
2009-10-15,25.1909
2009-10-16,25.0809
2009-10-19,25.2909
2009-10-20,25.3059
2009-10-21,25.3159
2009-10-22,25.3409
2009-10-23,25.2059
