date,adj_close
2005-01-03,47.93035888671875
2005-01-04,47.631927490234375
2005-01-05,47.71076965332031
2005-01-06,47.755802154541016
2005-01-07,47.71634292602539
2005-01-10,47.71076965332031
2005-01-11,47.80647659301758
2005-01-12,47.879661560058594
2005-01-13,48.07109832763672
2005-01-14,48.0429573059082
2005-01-18,48.02606201171875
2005-01-19,48.05421447753906
2005-01-20,48.138694763183594
2005-01-21,48.23444366455078
2005-01-24,48.2287712097168
2005-01-25,48.048583984375
2005-01-26,48.059852600097656
2005-01-27,47.98668670654297
2005-01-28,48.23444366455078
2005-01-31,48.251312255859375
2005-02-01,48.217960357666016
2005-02-02,48.2236213684082
2005-02-03,48.14453887939453
2005-02-04,48.39304733276367
2005-02-07,48.489070892333984
2005-02-08,48.53424072265625
2005-02-09,48.771446228027344
2005-02-10,48.46648406982422
2005-02-11,48.404354095458984
2005-02-14,48.46648406982422
2005-02-15,48.39304733276367
2005-02-16,48.217960357666016
2005-02-17,48.11064147949219
2005-02-18,47.86781311035156
2005-02-22,47.873443603515625
2005-02-23,47.91298294067383
2005-02-24,47.83391571044922
2005-02-25,47.901668548583984
2005-02-28,47.591060638427734
2005-03-01,47.59161376953125
2005-03-02,47.585914611816406
2005-03-03,47.55764389038086
2005-03-04,47.772850036621094
2005-03-07,47.784175872802734
2005-03-08,47.55764389038086
2005-03-09,47.1951789855957
2005-03-10,47.280094146728516
2005-03-11,47.081851959228516
2005-03-14,47.1951789855957
2005-03-15,47.10457992553711
2005-03-16,47.2121467590332
2005-03-17,47.39339065551758
2005-03-18,47.274436950683594
2005-03-21,47.21784210205078
2005-03-22,46.87232208251953
2005-03-23,46.97992706298828
2005-03-24,47.01956558227539
2005-03-28,46.86665725708008
2005-03-29,47.05925750732422
2005-03-30,47.16684341430664
2005-03-31,47.39906311035156
2005-04-01,47.49507141113281
2005-04-04,47.472373962402344
2005-04-05,47.47802734375
2005-04-06,47.62006378173828
2005-04-07,47.438236236572266
2005-04-08,47.48939514160156
2005-04-11,47.63148498535156
2005-04-12,47.88148880004883
2005-04-13,47.904239654541016
2005-04-14,48.02925109863281
2005-04-15,48.3418083190918
2005-04-18,48.23947525024414
2005-04-19,48.51789855957031
2005-04-20,48.489524841308594
2005-04-21,48.14291000366211
2005-04-22,48.34749221801758
2005-04-25,48.34749221801758
2005-04-26,48.32475662231445
2005-04-27,48.472450256347656
2005-04-28,48.767974853515625
2005-04-29,48.59180450439453
2005-05-02,48.641395568847656
2005-05-03,48.70412063598633
2005-05-04,48.69270324707031
2005-05-05,48.84661865234375
2005-05-06,48.49892807006836
2005-05-09,48.49321746826172
2005-05-10,48.66419982910156
2005-05-11,48.726890563964844
2005-05-12,48.77251434326172
2005-05-13,48.89793014526367
2005-05-16,48.90362548828125
2005-05-17,48.966331481933594
2005-05-18,49.12593078613281
2005-05-19,48.97773361206055
2005-05-20,48.97203063964844
2005-05-23,49.1943473815918
2005-05-24,49.3254508972168
2005-05-25,49.14875030517578
2005-05-26,49.17726516723633
2005-05-27,49.22857666015625
2005-05-31,49.48505783081055
2005-06-01,49.790382385253906
2005-06-02,49.77323913574219
2005-06-03,49.48734664916992
2005-06-06,49.618865966796875
2005-06-07,49.761783599853516
2005-06-08,49.67034912109375
2005-06-09,49.64175796508789
2005-06-10,49.327274322509766
2005-06-13,49.19575881958008
2005-06-14,49.138545989990234
2005-06-15,49.121402740478516
2005-06-16,49.275794982910156
2005-06-17,49.21861267089844
2005-06-20,49.14426803588867
2005-06-21,49.29867935180664
2005-06-22,49.67034912109375
2005-06-23,49.618865966796875
2005-06-24,49.738922119140625
2005-06-27,49.778961181640625
2005-06-28,49.567413330078125
2005-06-29,49.55027389526367
2005-06-30,49.721778869628906
2005-07-01,49.293941497802734
2005-07-05,49.09321975708008
2005-07-06,49.19640350341797
2005-07-07,49.31117248535156
2005-07-08,49.13336181640625
2005-07-11,49.11039352416992
2005-07-12,48.98426055908203
2005-07-13,48.93836212158203
2005-07-14,48.87528610229492
2005-07-15,48.88672637939453
2005-07-18,48.806453704833984
2005-07-19,48.87528610229492
2005-07-20,48.967018127441406
2005-07-21,48.60573196411133
2005-07-22,48.83513259887695
2005-07-25,48.74909973144531
2005-07-26,48.783538818359375
2005-07-27,48.714717864990234
2005-07-28,48.926883697509766
2005-07-29,48.63439178466797
2005-08-01,48.5371208190918
2005-08-02,48.49116134643555
2005-08-03,48.6119499206543
2005-08-04,48.57743835449219
2005-08-05,48.31852722167969
2005-08-08,48.19194030761719
2005-08-09,48.33002471923828
2005-08-10,48.30703353881836
2005-08-11,48.51414489746094
2005-08-12,48.70976257324219
2005-08-15,48.6464729309082
2005-08-16,48.87660217285156
2005-08-17,48.68674850463867
2005-08-18,48.945655822753906
2005-08-19,48.91691970825195
2005-08-22,48.957149505615234
2005-08-23,49.0491828918457
2005-08-24,49.072261810302734
2005-08-25,49.10103225708008
2005-08-26,49.020469665527344
2005-08-29,49.05500411987305
2005-08-30,49.28510284423828
2005-08-31,49.60731506347656
2005-09-01,49.65578079223633
2005-09-02,49.667362213134766
2005-09-06,49.511512756347656
2005-09-07,49.34990692138672
2005-09-08,49.34990692138672
2005-09-09,49.390316009521484
2005-09-12,49.2344970703125
2005-09-13,49.384517669677734
2005-09-14,49.28058624267578
2005-09-15,49.13053894042969
2005-09-16,48.940067291259766
2005-09-19,49.0381965637207
2005-09-20,48.997806549072266
2005-09-21,49.2228889465332
2005-09-22,49.25757598876953
2005-09-23,48.98625183105469
2005-09-26,48.859275817871094
2005-09-27,48.888153076171875
2005-09-28,48.98625183105469
2005-09-29,48.87659454345703
2005-09-30,48.7380485534668
2005-10-03,48.551029205322266
2005-10-04,48.57418441772461
2005-10-05,48.690032958984375
2005-10-06,48.62632369995117
2005-10-07,48.690032958984375
2005-10-10,48.70158386230469
2005-10-11,48.608943939208984
2005-10-12,48.42360305786133
2005-10-13,48.348358154296875
2005-10-14,48.348358154296875
2005-10-17,48.29041290283203
2005-10-18,48.35996627807617
2005-10-19,48.4178466796875
2005-10-20,48.446815490722656
2005-10-21,48.66102981567383
2005-10-24,48.45259475708008
2005-10-25,48.22672653198242
2005-10-26,48.04142379760742
2005-10-27,48.15144729614258
2005-10-28,48.09932327270508
2005-10-31,48.13409423828125
2005-11-01,48.103851318359375
2005-11-02,48.0051155090332
2005-11-03,47.836605072021484
2005-11-04,47.813297271728516
2005-11-07,47.9005126953125
2005-11-08,48.138729095458984
2005-11-09,47.88302230834961
2005-11-10,48.156192779541016
2005-11-11,48.21428298950195
